<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2013.03.29	1.51907	1.52182	1.51771	1.51958	28016	0	4
2013.04.01	1.51970	1.52414	1.51774	1.52261	24266	0	1
2013.04.02	1.52261	1.52583	1.50987	1.51043	42226	0	1
2013.04.03	1.51041	1.51580	1.50750	1.51320	39703	0	1
2013.04.04	1.51319	1.52453	1.50332	1.52280	50964	0	1
2013.04.05	1.52285	1.53630	1.51990	1.53357	47209	0	1
2013.04.08	1.53294	1.53502	1.52386	1.52646	42403	0	1
2013.04.09	1.52646	1.53413	1.52499	1.53187	46081	0	1
2013.04.10	1.53187	1.53427	1.52924	1.53265	41823	0	4
2013.04.11	1.53265	1.54113	1.53171	1.53850	46975	0	1
2013.04.12	1.53845	1.54094	1.53372	1.53393	42731	0	1
2013.04.15	1.53381	1.53844	1.52698	1.52918	52647	0	1
2013.04.16	1.52920	1.53788	1.52725	1.53659	54658	0	1
2013.04.17	1.53659	1.53688	1.52164	1.52412	55989	0	1
2013.04.18	1.52410	1.53124	1.52177	1.52797	50671	0	1
2013.04.19	1.52796	1.53675	1.52239	1.52288	46114	0	1
2013.04.22	1.52311	1.52952	1.52035	1.52875	40967	0	1
2013.04.23	1.52869	1.52973	1.51963	1.52363	44410	0	3
2013.04.24	1.52362	1.52871	1.52261	1.52651	42656	0	2
2013.04.25	1.52652	1.54800	1.52645	1.54341	46727	0	1
2013.04.26	1.54341	1.54984	1.54185	1.54746	41159	0	1
2013.04.29	1.54835	1.55456	1.54766	1.54932	36564	0	1
2013.04.30	1.54932	1.55673	1.54675	1.55351	38913	0	1
2013.05.01	1.55353	1.56051	1.55259	1.55541	38792	0	1
2013.05.02	1.55546	1.55904	1.54963	1.55324	44261	0	1
2013.05.03	1.55324	1.56014	1.54808	1.55683	42189	0	3
2013.05.06	1.55658	1.55976	1.55206	1.55393	28460	0	1
2013.05.07	1.55395	1.55518	1.54469	1.54811	35262	0	1
2013.05.08	1.54811	1.55911	1.54703	1.55407	39078	0	1
2013.05.09	1.55407	1.55875	1.54256	1.54473	44877	0	1
2013.05.10	1.54473	1.54571	1.53139	1.53579	49176	0	1
2013.05.13	1.53552	1.53845	1.52776	1.53021	44058	0	1
2013.05.14	1.53024	1.53306	1.52063	1.52179	48531	0	1
2013.05.15	1.52189	1.52727	1.51737	1.52252	51324	0	1
2013.05.16	1.52247	1.53223	1.51977	1.52735	50457	0	1
2013.05.17	1.52737	1.52810	1.51580	1.51666	45860	0	1
2013.05.20	1.51860	1.52807	1.51656	1.52575	41223	0	1
2013.05.21	1.52576	1.52761	1.51124	1.51500	47395	0	1
2013.05.22	1.51504	1.51732	1.50196	1.50428	58799	0	1
2013.05.23	1.50428	1.51281	1.50138	1.51082	66485	0	1
2013.05.24	1.51078	1.51421	1.50636	1.51195	57522	0	5
2013.05.27	1.51295	1.51558	1.50868	1.51105	29640	0	5
2013.05.28	1.51098	1.51345	1.50268	1.50351	60463	0	5
2013.05.29	1.50352	1.51455	1.50081	1.51279	65888	0	5
2013.05.30	1.51272	1.52370	1.51102	1.52328	68759	0	5
2013.05.31	1.52328	1.52393	1.51400	1.51938	67341	0	5
2013.06.03	1.51975	1.53748	1.51919	1.53179	60893	0	5
2013.06.04	1.53180	1.53425	1.52732	1.53150	61118	0	5
2013.06.05	1.53150	1.54084	1.52917	1.54058	67876	0	5
2013.06.06	1.54043	1.56833	1.53811	1.55994	63420	0	8
2013.06.07	1.55993	1.56171	1.54881	1.55552	67708	0	8
2013.06.10	1.55159	1.55854	1.54947	1.55715	52282	0	8
2013.06.11	1.55713	1.56526	1.55207	1.56445	63840	0	8
2013.06.12	1.56447	1.56995	1.56330	1.56786	52755	0	8
2013.06.13	1.56786	1.57360	1.56442	1.57189	59335	0	8
2013.06.14	1.57185	1.57188	1.56160	1.57008	59487	0	5
2013.06.17	1.57109	1.57510	1.56804	1.57172	48931	0	5
2013.06.18	1.57174	1.57219	1.55650	1.56392	55409	0	5
2013.06.19	1.56395	1.56769	1.54495	1.54875	59168	0	5
2013.06.20	1.54875	1.55164	1.54144	1.55036	79351	0	5
2013.06.21	1.55041	1.55302	1.53680	1.54144	66917	0	5
2013.06.24	1.53939	1.54652	1.53435	1.54359	64686	0	5
2013.06.25	1.54353	1.54771	1.53972	1.54237	60379	0	5
2013.06.26	1.54237	1.54401	1.52975	1.53138	59506	0	5
2013.06.27	1.53137	1.53455	1.52016	1.52584	48551	0	8
2013.06.28	1.52583	1.52784	1.51654	1.52112	49330	0	8
2013.07.01	1.52068	1.52483	1.51832	1.52163	49411	0	5
2013.07.02	1.52162	1.52377	1.51361	1.51528	51995	0	5
2013.07.03	1.51527	1.53042	1.51297	1.52789	55696	0	5
2013.07.04	1.52788	1.52828	1.50557	1.50714	53896	0	5
2013.07.05	1.50717	1.50778	1.48595	1.48827	65057	0	5
2013.07.08	1.48777	1.49656	1.48581	1.49484	50385	0	5
2013.07.09	1.49481	1.49804	1.48133	1.48649	60762	0	5
2013.07.10	1.48655	1.50665	1.48447	1.50622	65867	0	5
2013.07.11	1.50621	1.52219	1.50338	1.51832	83057	0	5
2013.07.12	1.51821	1.51886	1.50757	1.51036	52691	0	1
2013.07.15	1.51083	1.51262	1.50274	1.50999	46505	0	1
2013.07.16	1.51001	1.51685	1.50445	1.51470	57077	0	1
2013.07.17	1.51468	1.52673	1.50787	1.52132	59174	0	1
2013.07.18	1.52133	1.52419	1.51576	1.52278	52108	0	1
2013.07.19	1.52278	1.52816	1.51962	1.52590	46556	0	1
2013.07.22	1.52611	1.53839	1.52574	1.53563	43400	0	1
2013.07.23	1.53565	1.53915	1.53259	1.53725	44858	0	1
2013.07.24	1.53728	1.53897	1.52890	1.53151	48179	0	1
2013.07.25	1.53166	1.54351	1.52634	1.53822	53822	0	1
2013.07.26	1.53822	1.54161	1.53557	1.53779	44579	0	1
2013.07.29	1.53839	1.54134	1.53286	1.53408	42702	0	1
2013.07.30	1.53408	1.53535	1.52233	1.52373	46538	0	1
2013.07.31	1.52374	1.52534	1.51257	1.51975	57561	0	1
2013.08.01	1.52037	1.52424	1.51099	1.51176	55767	0	1
2013.08.02	1.51176	1.53087	1.51024	1.52863	53168	0	1
2013.08.05	1.52828	1.53783	1.52588	1.53542	46378	0	1
2013.08.06	1.53542	1.53915	1.53315	1.53486	45978	0	1
2013.08.07	1.53493	1.55308	1.52048	1.54882	59721	0	1
2013.08.08	1.54886	1.55740	1.54847	1.55366	47387	0	1
2013.08.09	1.55364	1.55584	1.54966	1.54966	38388	0	1
2013.08.12	1.55027	1.55222	1.54566	1.54612	38355	0	1
2013.08.13	1.54612	1.55118	1.54269	1.54464	46826	0	1
2013.08.14	1.54473	1.55467	1.54220	1.55028	46782	0	1
2013.08.15	1.55028	1.56517	1.55018	1.56434	59538	0	1
2013.08.16	1.56434	1.56564	1.56073	1.56223	44614	0	1
2013.08.19	1.56296	1.56731	1.56091	1.56467	42495	0	1
2013.08.20	1.56469	1.56955	1.56284	1.56621	45605	0	1
2013.08.21	1.56629	1.57170	1.56373	1.56560	49697	0	1
2013.08.22	1.56560	1.56594	1.55626	1.55840	47540	0	1
2013.08.23	1.55840	1.56372	1.55385	1.55662	44324	0	1
2013.08.26	1.55752	1.56117	1.55563	1.55777	28322	0	1
2013.08.27	1.55782	1.55922	1.54815	1.55432	45210	0	1
2013.08.28	1.55436	1.55524	1.54280	1.55250	46768	0	1
2013.08.29	1.55254	1.55480	1.54823	1.55011	41880	0	1
2013.08.30	1.55015	1.55276	1.54629	1.54912	39160	0	1
2013.09.02	1.55180	1.55931	1.55054	1.55461	35055	0	1
2013.09.03	1.55462	1.56026	1.55220	1.55581	39536	0	1
2013.09.04	1.55591	1.56471	1.55556	1.56228	36149	0	1
2013.09.05	1.56229	1.56668	1.55728	1.55873	37253	0	1
2013.09.06	1.55879	1.56808	1.55630	1.56266	32118	0	1
2013.09.09	1.56275	1.57321	1.56258	1.56935	31848	0	1
2013.09.10	1.56933	1.57439	1.56853	1.57312	32898	0	1
2013.09.11	1.57312	1.58287	1.57184	1.58228	37254	0	1
2013.09.12	1.58226	1.58391	1.57763	1.58067	36945	0	1
2013.09.13	1.58068	1.58844	1.57761	1.58729	34704	0	1
2013.09.16	1.59318	1.59626	1.58943	1.58965	35292	0	1
2013.09.17	1.58966	1.59358	1.58857	1.59061	35410	0	1
2013.09.18	1.59061	1.61624	1.58922	1.61338	41207	0	1
2013.09.19	1.61342	1.61467	1.60225	1.60291	45880	0	1
2013.09.20	1.60291	1.60665	1.59864	1.60016	36219	0	1
2013.09.23	1.59987	1.60720	1.59978	1.60408	39003	0	1
2013.09.24	1.60408	1.60435	1.59550	1.60009	37154	0	1
2013.09.25	1.60013	1.60877	1.59792	1.60772	36698	0	1
2013.09.26	1.60773	1.60959	1.59992	1.60373	35510	0	1
2013.09.27	1.60374	1.61466	1.60296	1.61366	35529	0	1
2013.09.30	1.61419	1.62024	1.61280	1.61837	39375	0	1
2013.10.01	1.61838	1.62599	1.61823	1.61905	42342	0	1
2013.10.02	1.61905	1.62502	1.61623	1.62289	38093	0	1
2013.10.03	1.62288	1.62405	1.61540	1.61581	38181	0	1
2013.10.04	1.61582	1.61775	1.60054	1.60055	37554	0	1
2013.10.07	1.60253	1.60995	1.60251	1.60884	35365	0	1
2013.10.08	1.60884	1.61237	1.60196	1.60831	34638	0	1
2013.10.09	1.60831	1.61209	1.59160	1.59522	39281	0	1
2013.10.10	1.59528	1.59783	1.59137	1.59712	33045	0	1
2013.10.11	1.59712	1.60015	1.59233	1.59459	30855	0	1
2013.10.14	1.59668	1.60179	1.59541	1.59801	26001	0	1
2013.10.15	1.59799	1.60086	1.59149	1.59965	35725	0	1
2013.10.16	1.59964	1.60578	1.58938	1.59550	37951	0	1
2013.10.17	1.59553	1.61718	1.59398	1.61602	42594	0	1
2013.10.18	1.61607	1.62247	1.61416	1.61638	30775	0	1
2013.10.21	1.61712	1.61806	1.61320	1.61429	25818	0	1
2013.10.22	1.61444	1.62476	1.61154	1.62293	30973	0	1
2013.10.23	1.62289	1.62562	1.61196	1.61642	36120	0	1
2013.10.24	1.61638	1.62226	1.61374	1.62010	39337	0	1
2013.10.25	1.62013	1.62467	1.61502	1.61619	37280	0	1
2013.10.28	1.61729	1.62079	1.61242	1.61364	31358	0	1
2013.10.29	1.61364	1.61439	1.60234	1.60508	40785	0	1
2013.10.30	1.60504	1.60779	1.59984	1.60264	38189	0	1
2013.10.31	1.60270	1.60683	1.60056	1.60427	43881	0	1
2013.11.01	1.60429	1.60462	1.59086	1.59214	39196	0	1
2013.11.04	1.59270	1.59782	1.59032	1.59636	26333	0	1
2013.11.05	1.59637	1.60624	1.59482	1.60454	37535	0	1
2013.11.06	1.60458	1.61175	1.60414	1.60812	33053	0	1
2013.11.07	1.60812	1.61136	1.60096	1.60942	44614	0	1
2013.11.08	1.60940	1.61047	1.59569	1.60126	40773	0	1
2013.11.11	1.60072	1.60215	1.59653	1.59867	31687	0	1
2013.11.12	1.59870	1.59921	1.58539	1.58952	39888	0	1
2013.11.13	1.58949	1.60673	1.58779	1.60414	42358	0	1
2013.11.14	1.60418	1.61010	1.59885	1.60617	43702	0	1
2013.11.15	1.60615	1.61340	1.60481	1.61142	34090	0	1
2013.11.18	1.61197	1.61484	1.60814	1.61091	34137	0	1
2013.11.19	1.61089	1.61320	1.60593	1.61164	39180	0	1
2013.11.20	1.61164	1.61778	1.60872	1.61018	46643	0	1
2013.11.21	1.61010	1.62020	1.60721	1.61933	45774	0	1
2013.11.22	1.61933	1.62252	1.61766	1.62212	37199	0	1
2013.11.25	1.62351	1.62401	1.61333	1.61623	31330	0	1
2013.11.26	1.61613	1.62189	1.61388	1.62107	30224	0	1
2013.11.27	1.62108	1.63302	1.61973	1.62863	37613	0	1
2013.11.28	1.62863	1.63573	1.62766	1.63363	34085	0	1
2013.11.29	1.63363	1.63841	1.63142	1.63611	41095	0	1
2013.12.02	1.63739	1.64423	1.63429	1.63500	41751	0	1
2013.12.03	1.63506	1.64365	1.63464	1.63851	37999	0	1
2013.12.04	1.63850	1.64034	1.63263	1.63785	46834	0	1
2013.12.05	1.63784	1.64034	1.63001	1.63392	47389	0	1
2013.12.06	1.63392	1.63931	1.62916	1.63454	41007	0	1
2013.12.09	1.63460	1.64322	1.63232	1.64223	34336	0	1
2013.12.10	1.64218	1.64652	1.64185	1.64460	34274	0	1
2013.12.11	1.64461	1.64573	1.63390	1.63753	36289	0	1
2013.12.12	1.63756	1.64178	1.63205	1.63428	37819	0	1
2013.12.13	1.63428	1.63597	1.62623	1.62914	35409	0	1
2013.12.16	1.63055	1.63485	1.62893	1.62970	35572	0	1
2013.12.17	1.62972	1.63355	1.62175	1.62728	35738	0	1
2013.12.18	1.62724	1.64841	1.62691	1.63827	45970	0	1
2013.12.19	1.63827	1.63955	1.63353	1.63640	38821	0	1
2013.12.20	1.63640	1.63944	1.63157	1.63279	38535	0	1
2013.12.23	1.63273	1.63747	1.63215	1.63464	30344	0	1
2013.12.24	1.63461	1.63811	1.63219	1.63694	22742	0	1
2013.12.26	1.63793	1.64378	1.63707	1.64137	17716	0	1
2013.12.27	1.64139	1.65775	1.64054	1.64787	37946	0	1
2013.12.30	1.64883	1.65325	1.64597	1.64930	30958	0	1
2013.12.31	1.64927	1.65778	1.64742	1.65649	26346	0	1
2014.01.01	1.65623	1.65759	1.65580	1.65759	1611	0	6
2014.01.02	1.65744	1.66030	1.64106	1.64442	59468	0	1
2014.01.03	1.64442	1.64738	1.63952	1.64151	38685	0	1
2014.01.06	1.64109	1.64334	1.63374	1.64145	38500	0	1
2014.01.07	1.64141	1.64381	1.63739	1.64003	33355	0	1
2014.01.08	1.64001	1.64715	1.63765	1.64427	36585	0	1
2014.01.09	1.64425	1.64973	1.64409	1.64734	36491	0	1
2014.01.10	1.64734	1.65169	1.63804	1.64784	35549	0	1
2014.01.13	1.64867	1.65078	1.63465	1.63817	36981	0	1
2014.01.14	1.63817	1.64641	1.63670	1.64350	37687	0	1
2014.01.15	1.64350	1.64391	1.63222	1.63678	39526	0	1
2014.01.16	1.63679	1.63829	1.63147	1.63504	38073	0	1
2014.01.17	1.63506	1.64583	1.63090	1.64226	36484	0	1
2014.01.20	1.64148	1.64519	1.63953	1.64278	26128	0	1
2014.01.21	1.64271	1.64853	1.63991	1.64746	34637	0	1
2014.01.22	1.64744	1.65865	1.64504	1.65683	36991	0	1
2014.01.23	1.65679	1.66428	1.65566	1.66379	43822	0	1
2014.01.24	1.66378	1.66680	1.64768	1.64768	44348	0	1
2014.01.27	1.64754	1.65875	1.64743	1.65783	39166	0	1
2014.01.28	1.65783	1.66250	1.65355	1.65637	37203	0	1
2014.01.29	1.65639	1.66063	1.65253	1.65555	41605	0	1
2014.01.30	1.65553	1.65639	1.64447	1.64925	39876	0	1
2014.01.31	1.64925	1.64978	1.64271	1.64343	42216	0	1
2014.02.03	1.64296	1.64407	1.62898	1.63083	40865	0	1
2014.02.04	1.63088	1.63442	1.62569	1.63240	38926	0	1
2014.02.05	1.63236	1.63406	1.62519	1.63116	49577	0	1
2014.02.06	1.63116	1.63483	1.62724	1.63178	48654	0	1
2014.02.07	1.63178	1.64177	1.63005	1.64101	47675	0	1
2014.02.10	1.64080	1.64269	1.63829	1.64045	29255	0	1
2014.02.11	1.64046	1.64871	1.63921	1.64489	36598	0	1
2014.02.12	1.64487	1.66180	1.64254	1.66108	41737	0	1
2014.02.13	1.66098	1.66730	1.65999	1.66557	40620	0	1
2014.02.14	1.66558	1.67555	1.66439	1.67466	36170	0	1
2014.02.17	1.67579	1.68223	1.66954	1.67133	34050	0	1
2014.02.18	1.67127	1.67410	1.66556	1.66786	40575	0	1
2014.02.19	1.66798	1.67335	1.66367	1.66791	38245	0	1
2014.02.20	1.66797	1.66996	1.66255	1.66528	39303	0	1
2014.02.21	1.66512	1.67247	1.66125	1.66145	38164	0	1
2014.02.24	1.66323	1.66787	1.65831	1.66557	37208	0	1
2014.02.25	1.66553	1.67266	1.66424	1.66769	38596	0	1
2014.02.26	1.66772	1.67013	1.66215	1.66657	38861	0	1
2014.02.27	1.66657	1.66989	1.66166	1.66880	40561	0	1
2014.02.28	1.66877	1.67684	1.66759	1.67398	43562	0	1
2014.03.03	1.67414	1.67509	1.66532	1.66633	42327	0	1
2014.03.04	1.66632	1.67164	1.66403	1.66584	38097	0	1
2014.03.05	1.66582	1.67416	1.66563	1.67213	36378	0	1
2014.03.06	1.67212	1.67771	1.66852	1.67382	39452	0	1
2014.03.07	1.67379	1.67855	1.67064	1.67114	49948	0	1
2014.03.10	1.67210	1.67410	1.66216	1.66448	60499	0	1
2014.03.11	1.66450	1.66529	1.65960	1.66178	60878	0	1
2014.03.12	1.66178	1.66356	1.65681	1.66217	69034	0	1
2014.03.13	1.66217	1.67180	1.66064	1.66236	82226	0	1
2014.03.14	1.66236	1.66489	1.65869	1.66464	77255	0	1
2014.03.17	1.66344	1.66657	1.66044	1.66351	51928	0	1
2014.03.18	1.66351	1.66475	1.65455	1.65953	68151	0	1
2014.03.19	1.65952	1.66542	1.65079	1.65338	80301	0	1
2014.03.20	1.65341	1.65681	1.64798	1.65062	69707	0	1
2014.03.21	1.65062	1.65201	1.64752	1.64852	56148	0	1
2014.03.24	1.64853	1.65360	1.64652	1.64961	60387	0	1
2014.03.25	1.64946	1.65492	1.64810	1.65327	76554	0	1
2014.03.26	1.65327	1.65966	1.65093	1.65760	70456	0	1
2014.03.27	1.65762	1.66466	1.65549	1.66075	78764	0	1
2014.03.28	1.66075	1.66511	1.65988	1.66378	65450	0	1
2014.03.31	1.66422	1.66837	1.66112	1.66630	78625	0	1
2014.04.01	1.66629	1.66747	1.66182	1.66307	60587	0	1
2014.04.02	1.66307	1.66637	1.66199	1.66248	58505	0	1
2014.04.03	1.66248	1.66605	1.65700	1.65941	74248	0	1
2014.04.04	1.65941	1.66055	1.65536	1.65712	67412	0	1
2014.04.07	1.65713	1.66237	1.65654	1.66084	42330	0	1
2014.04.08	1.66084	1.67545	1.66064	1.67481	60744	0	1
2014.04.09	1.67479	1.68000	1.67241	1.67905	60421	0	1
2014.04.10	1.67907	1.68201	1.67541	1.67834	44594	0	1
2014.04.11	1.67833	1.67869	1.67171	1.67304	41459	0	1
2014.04.14	1.67369	1.67435	1.66965	1.67238	40123	0	1
2014.04.15	1.67243	1.67489	1.66600	1.67284	44255	0	1
2014.04.16	1.67284	1.68177	1.67199	1.67964	44687	0	1
2014.04.17	1.67962	1.68417	1.67866	1.67923	38257	0	1
2014.04.18	1.67930	1.68013	1.67739	1.67886	19059	0	1
2014.04.21	1.68009	1.68184	1.67828	1.67930	18308	0	1
2014.04.22	1.67930	1.68390	1.67856	1.68237	36194	0	1
2014.04.23	1.68239	1.68357	1.67623	1.67795	42502	0	1
2014.04.24	1.67794	1.68061	1.67650	1.68011	40050	0	1
2014.04.25	1.68011	1.68295	1.67897	1.67977	32509	0	1
2014.04.28	1.68025	1.68574	1.67772	1.68080	42552	0	1
2014.04.29	1.68078	1.68467	1.67927	1.68261	41366	0	1
2014.04.30	1.68254	1.69006	1.68069	1.68741	46914	0	1
2014.05.01	1.68739	1.69195	1.68713	1.68881	30687	0	1
2014.05.02	1.68881	1.68949	1.68215	1.68685	44212	0	1
2014.05.05	1.68743	1.68823	1.68532	1.68679	23896	0	1
2014.05.06	1.68675	1.69961	1.68659	1.69726	47708	0	1
2014.05.07	1.69726	1.69859	1.69510	1.69543	56892	0	1
2014.05.08	1.69542	1.69752	1.69234	1.69311	63062	0	1
2014.05.09	1.69310	1.69379	1.68317	1.68472	42832	0	1
2014.05.12	1.68469	1.69029	1.68466	1.68677	36842	0	1
2014.05.13	1.68675	1.68830	1.68186	1.68264	50835	0	1
2014.05.14	1.68266	1.68744	1.67535	1.67659	47601	0	1
2014.05.15	1.67658	1.68059	1.67316	1.67890	42327	0	1
2014.05.16	1.67887	1.68386	1.67832	1.68100	33226	0	1
2014.05.19	1.68227	1.68445	1.68049	1.68139	30250	0	1
2014.05.20	1.68138	1.68639	1.68019	1.68379	29573	0	2
2014.05.21	1.68378	1.69201	1.68318	1.68987	35659	0	1
2014.05.22	1.68988	1.69172	1.68514	1.68665	40043	0	1
2014.05.23	1.68670	1.68751	1.68125	1.68300	36262	0	1
2014.05.26	1.68337	1.68524	1.68260	1.68402	21586	0	1
2014.05.27	1.68402	1.68816	1.67823	1.68099	32349	0	1
2014.05.28	1.68098	1.68153	1.66971	1.67107	34595	0	3
2014.05.29	1.67107	1.67401	1.66925	1.67165	32576	0	4
2014.05.30	1.67165	1.67770	1.67151	1.67505	32026	0	1
2014.06.02	1.67599	1.67612	1.67249	1.67466	40019	0	1
2014.06.03	1.67461	1.67821	1.67305	1.67486	40780	0	1
2014.06.04	1.67484	1.67681	1.66988	1.67356	43122	0	1
2014.06.05	1.67353	1.68249	1.67224	1.68138	53358	0	1
2014.06.06	1.68138	1.68454	1.67807	1.67997	44364	0	1
2014.06.09	1.68083	1.68321	1.67838	1.68019	36462	0	1
2014.06.10	1.68014	1.68171	1.67425	1.67539	44878	0	1
2014.06.11	1.67537	1.68102	1.67378	1.67896	44563	0	1
2014.06.12	1.67895	1.69352	1.67870	1.69251	46740	0	1
2014.06.13	1.69247	1.69913	1.69215	1.69634	44331	0	2
2014.06.16	1.69752	1.70106	1.69592	1.69799	39032	0	1
2014.06.17	1.69798	1.69890	1.69376	1.69615	44509	0	1
2014.06.18	1.69612	1.70021	1.69195	1.69914	49651	0	1
2014.06.19	1.69913	1.70626	1.69843	1.70390	47869	0	1
2014.06.20	1.70395	1.70602	1.70027	1.70138	41158	0	1
2014.06.23	1.70210	1.70491	1.70014	1.70266	38903	0	1
2014.06.24	1.70264	1.70317	1.69656	1.69834	42450	0	1
2014.06.25	1.69836	1.70041	1.69521	1.69812	38302	0	1
2014.06.26	1.69815	1.70398	1.69708	1.70249	41034	0	1
2014.06.27	1.70249	1.70512	1.70065	1.70312	33855	0	1
2014.06.30	1.70341	1.71136	1.70085	1.71085	33582	0	1
2014.07.01	1.71086	1.71648	1.70946	1.71478	24912	0	20
2014.07.02	1.71477	1.71750	1.71389	1.71626	24491	0	22
2014.07.03	1.71627	1.71637	1.71057	1.71514	28316	0	2
2014.07.04	1.71515	1.71789	1.71310	1.71595	21617	0	4
2014.07.07	1.71625	1.71630	1.71080	1.71308	22575	0	4
2014.07.08	1.71312	1.71468	1.70849	1.71295	23527	0	4
2014.07.09	1.71293	1.71600	1.70937	1.71556	26602	0	1
2014.07.10	1.71554	1.71669	1.71046	1.71311	27005	0	4
2014.07.11	1.71312	1.71502	1.70885	1.71098	54439	0	1
2014.07.14	1.71206	1.71441	1.70698	1.70847	84378	0	1
2014.07.15	1.70845	1.71898	1.70593	1.71420	85963	0	1
2014.07.16	1.71419	1.71511	1.71132	1.71375	35637	0	1
2014.07.17	1.71373	1.71433	1.70853	1.71007	36124	0	2
2014.07.18	1.71004	1.71175	1.70360	1.70760	36961	0	1
2014.07.21	1.70810	1.70989	1.70552	1.70722	38442	0	2
2014.07.22	1.70722	1.70825	1.70412	1.70643	51449	0	1
2014.07.23	1.70641	1.70949	1.70237	1.70391	63136	0	1
2014.07.24	1.70384	1.70531	1.69659	1.69868	60396	0	1
2014.07.25	1.69856	1.69977	1.69607	1.69734	58019	0	1
2014.07.28	1.69762	1.70007	1.69721	1.69827	52101	0	1
2014.07.29	1.69821	1.69945	1.69330	1.69434	65350	0	2
2014.07.30	1.69429	1.69548	1.68888	1.69107	60743	0	2
2014.07.31	1.69109	1.69264	1.68562	1.68831	46769	0	1
2014.08.01	1.68830	1.68923	1.68027	1.68215	53393	0	1
2014.08.04	1.68237	1.68643	1.68135	1.68592	48022	0	6
2014.08.05	1.68592	1.68883	1.68447	1.68819	51936	0	6
2014.08.06	1.68822	1.68833	1.68213	1.68513	49896	0	6
2014.08.07	1.68514	1.68635	1.68231	1.68325	55071	0	6
2014.08.08	1.68325	1.68335	1.67663	1.67685	59528	0	6
2014.08.11	1.67736	1.67954	1.67701	1.67868	38178	0	6
2014.08.12	1.67870	1.68155	1.67566	1.68101	41917	0	6
2014.08.13	1.68100	1.68445	1.66850	1.66890	63003	0	6
2014.08.14	1.66885	1.66966	1.66571	1.66843	46313	0	6
2014.08.15	1.66844	1.67013	1.66764	1.66861	43568	0	6
2014.08.18	1.67152	1.67371	1.67121	1.67266	32236	0	6
2014.08.19	1.67265	1.67273	1.66109	1.66151	46201	0	6
2014.08.20	1.66153	1.66785	1.65894	1.65935	57648	0	6
2014.08.21	1.65933	1.66012	1.65637	1.65788	55980	0	6
2014.08.22	1.65786	1.65975	1.65609	1.65649	58829	0	2
2014.08.25	1.65417	1.65980	1.65388	1.65701	55161	0	3
2014.08.26	1.65700	1.65950	1.65381	1.65411	66857	0	6
2014.08.27	1.65407	1.66049	1.65366	1.65737	66451	0	6
2014.08.28	1.65737	1.66132	1.65669	1.65883	52791	0	1
2014.08.29	1.65881	1.66131	1.65624	1.65971	42069	0	1
2014.09.01	1.65895	1.66435	1.65855	1.66083	44989	0	6
2014.09.02	1.66083	1.66147	1.64674	1.64693	73616	0	6
2014.09.03	1.64693	1.64972	1.64398	1.64597	69787	0	1
2014.09.04	1.64593	1.64656	1.63061	1.63165	74045	0	1
2014.09.05	1.63162	1.63405	1.62806	1.63262	67103	0	1
2014.09.08	1.61865	1.62328	1.60928	1.60929	97496	0	1
2014.09.09	1.60938	1.61568	1.60591	1.61046	99269	0	1
2014.09.10	1.61044	1.62298	1.60520	1.62011	87303	0	1
2014.09.11	1.62026	1.62770	1.61852	1.62738	77082	0	1
2014.09.12	1.62738	1.62738	1.62046	1.62630	89688	0	1
2014.09.15	1.62698	1.62731	1.62209	1.62266	74362	0	1
2014.09.16	1.62274	1.63118	1.61621	1.62702	84274	0	1
2014.09.17	1.62702	1.63583	1.62489	1.62585	82892	0	1
2014.09.18	1.62582	1.64595	1.62465	1.64381	90659	0	1
2014.09.19	1.64394	1.65244	1.62838	1.62876	108972	0	1
2014.09.22	1.62905	1.63678	1.62897	1.63620	130122	0	1
2014.09.23	1.63617	1.64156	1.63029	1.63901	66797	0	1
2014.09.24	1.63897	1.64134	1.63274	1.63364	64477	0	1
2014.09.25	1.63365	1.63418	1.62763	1.63177	79011	0	1
2014.09.26	1.63177	1.63329	1.62379	1.62416	66152	0	1
2014.09.29	1.62383	1.62745	1.62143	1.62422	66539	0	1
2014.09.30	1.62420	1.62873	1.61664	1.62149	78790	0	1
2014.10.01	1.62149	1.62521	1.61618	1.61826	76980	0	1
2014.10.02	1.61825	1.62500	1.61126	1.61496	92921	0	1
2014.10.03	1.61496	1.61591	1.59518	1.59672	70660	0	1
2014.10.06	1.59683	1.60993	1.59542	1.60816	56893	0	1
2014.10.07	1.60815	1.61291	1.60260	1.60968	83936	0	1
2014.10.08	1.60965	1.61816	1.60319	1.61591	86852	0	1
2014.10.09	1.61590	1.62268	1.61045	1.61190	87662	0	1
2014.10.10	1.61190	1.61358	1.60086	1.60756	78653	0	1
2014.10.13	1.60681	1.61267	1.60509	1.60739	80493	0	1
2014.10.14	1.60740	1.60801	1.58974	1.59047	80032	0	1
2014.10.15	1.59047	1.60692	1.58750	1.60015	122122	0	1
2014.10.16	1.60015	1.60967	1.59412	1.60740	112103	0	1
2014.10.17	1.60739	1.61252	1.60296	1.60915	72698	0	1
2014.10.20	1.60935	1.61787	1.60795	1.61587	68458	0	10
2014.10.21	1.61585	1.61838	1.61087	1.61167	79135	0	10
2014.10.22	1.61165	1.61303	1.60109	1.60417	75590	0	10
2014.10.23	1.60417	1.60596	1.59940	1.60278	73369	0	8
2014.10.24	1.60276	1.60979	1.60163	1.60832	69410	0	5
